hhld_id,premium,loss_amount,loss_ratio,future_clm_ind
1014,167,0,0,0
10436,180,0,0,0
795,133.6,0,0,0
5487,384,0,0,0
7198,167,0,0,0
15560,90,0,0,0
11023,167,0,0,0
16616,133.6,0,0,0
12660,384,0,0,0
11872,72,0,0,0
2312,247,979.0988566,3.963962982,1
15467,90,0,0,0
16603,309,0,0,0
16148,100,0,0,0
17967,247,0,0,0
13129,133.6,0,0,0
11931,80,0,0,0
15159,345.6,0,0,0
4950,247,0,0,0
8943,84,0,0,0
265,150.3,0,0,0
16370,185,0,0,0
19387,120.24,0,0,0
19486,150.3,0,0,0
9201,197,0,0,0
4436,150.3,0,0,0
3798,120.24,0,0,0
2608,94.5,0,0,0
11457,314,987.6115259,3.145259637,1
19340,197.6,0,0,0
5233,389.52,0,0,0
18075,167,0,0,0
12072,314,0,0,0
14536,309,0,0,0
18091,322,0,0,0
19431,75.6,0,0,0
9727,139.5,0,0,0
4628,167,0,0,0
3970,309,0,0,0
4348,133.6,0,0,0
5227,167,0,0,0
16292,150.3,0,0,0
11769,167,0,0,0
7470,100,0,0,0
13037,180,0,0,0
10515,167,0,0,0
4728,150.3,0,0,0
1262,105.3,0,0,0
681,80,0,0,0
17757,133.6,0,0,0
4788,100,0,0,0
16911,167,0,0,0
3848,100,0,0,0
5156,80,0,0,0
9965,150.3,1038.865425,6.911945606,1
5805,90,0,0,0
1810,167,0,0,0
3245,300.6,0,0,0
4577,278.1,0,0,0
8580,222.3,0,0,0
2703,167,0,0,0
8456,133.2,0,0,0
15037,167,0,0,0
15841,541,0,0,0
8988,150.3,0,0,0
6197,94.5,0,0,0
9101,133.6,0,0,0
11311,120.24,0,0,0
15171,117,0,0,0
4546,167,0,0,0
9732,133.6,0,0,0
19289,120.24,0,0,0
3154,133.6,0,0,0
1033,167,1439.737353,8.621181754,1
18806,282.6,0,0,0
16454,133.6,0,0,0
13563,133.6,0,0,0
13243,150.3,0,0,0
3533,72,0,0,0
5740,94.5,915.4666411,9.687477684,1
16425,167,1100.412167,6.589294415,1
9293,167,0,0,0
14837,90,764.7897185,8.497663539,1
16503,93.6,0,0,0
18964,222.3,0,0,0
11110,150.3,0,0,0
16866,150.3,0,0,0
16661,72,0,0,0
14680,129.6,0,0,0
641,100,0,0,0
12643,197.6,0,0,0
17708,90,0,0,0
12090,322,0,0,0
15697,180,0,0,0
9903,167,0,0,0
15950,133.6,0,0,0
9333,167,1191.701431,7.135936713,1
18792,150.3,0,0,0
10742,120.24,0,0,0
5589,185,0,0,0
4523,167,0,0,0
15137,167,0,0,0
7146,133.6,0,0,0
17096,90,0,0,0
1439,105,0,0,0
4860,278.1,0,0,0
13513,167,0,0,0
15063,133.6,0,0,0
1757,247,0,0,0
15224,333.72,0,0,0
6323,207.2,0,0,0
1000,345.6,0,0,0
19150,177.84,0,0,0
434,167,1019.369669,6.104009994,1
9481,247,0,0,0
2117,167,0,0,0
3608,222.3,0,0,0
15459,309,0,0,0
18206,133.6,0,0,0
2821,100,0,0,0
950,120.24,0,0,0
8368,222.3,0,0,0
12186,345.6,1255.967386,3.634164891,1
17772,167,1207.601837,7.231148723,1
3698,167,1009.87094,6.047131378,1
17260,247.2,0,0,0
13388,100,0,0,0
1653,167,0,0,0
13412,141.84,0,0,0
11181,322,1586.507746,4.927042688,1
5819,120.24,0,0,0
3998,314,0,0,0
1077,167,0,0,0
13441,167,0,0,0
3013,167,0,0,0
2168,133.6,0,0,0
13663,120.24,0,0,0
19364,167,0,0,0
2337,200.4,1175.492751,5.865732289,1
17942,150.3,0,0,0
18304,150.3,0,0,0
16897,80,0,0,0
7856,226.08,0,0,0
4230,150.3,0,0,0
14762,247,0,0,0
15230,222.3,0,0,0
9876,167,0,0,0
1179,167,0,0,0
8567,75.6,0,0,0
1750,167,0,0,0
5339,150.3,0,0,0
6890,150.3,0,0,0
4125,260,0,0,0
14972,162,0,0,0
772,167,0,0,0
10344,167,0,0,0
19284,174.24,0,0,0
908,120.24,0,0,0
6567,167,0,0,0
19512,167,0,0,0
13946,251.2,0,0,0
17562,133.6,0,0,0
3317,100,0,0,0
12085,150.3,0,0,0
18571,222.3,0,0,0
5644,120.24,0,0,0
14616,222.48,0,0,0
10484,133.6,0,0,0
15861,310,0,0,0
4413,94.5,0,0,0
13889,94.5,0,0,0
12146,150.3,0,0,0
18419,150.3,0,0,0
313,289.8,0,0,0
3626,150.3,0,0,0
5116,133.6,0,0,0
8873,247.2,0,0,0
7117,100,0,0,0
17582,197.6,0,0,0
13997,133.6,0,0,0
7265,120.24,0,0,0
9562,120.24,0,0,0
19207,197.6,0,0,0
13410,84,0,0,0
11450,282.6,0,0,0
5604,105,0,0,0
13434,167,1419.072248,8.497438612,1
5366,289.8,0,0,0
5760,167,609.5004671,3.649703396,1
5183,100,0,0,0
11612,84,0,0,0
4904,167,0,0,0
16795,133.6,0,0,0
14779,80,0,0,0
6731,84,0,0,0
12096,84,0,0,0
2153,80,0,0,0
17832,257.6,0,0,0
13967,222.3,0,0,0
2384,247,0,0,0
5113,150.3,0,0,0
14908,309,0,0,0
15248,133.6,0,0,0
804,105,1430.093551,13.61993858,1
4258,72,0,0,0
4916,177.84,0,0,0
11966,247,633.4890193,2.564732872,1
10525,144,0,0,0
13579,120.24,0,0,0
1574,150.3,0,0,0
1472,120.24,0,0,0
8623,222.3,0,0,0
2219,177.84,0,0,0
14081,100,0,0,0
3649,80,0,0,0
4634,94.5,0,0,0
18314,247,0,0,0
248,289.8,0,0,0
4837,197.6,0,0,0
19829,150.3,0,0,0
14374,80,0,0,0
12638,167,0,0,0
10963,321.12,0,0,0
12548,120.24,0,0,0
10488,167,1207.675966,7.231592608,1
14166,108,0,0,0
6887,133.2,0,0,0
1881,167,0,0,0
16420,309,963.7715435,3.119001759,1
10475,167,0,0,0
14469,247.2,0,0,0
10148,276.48,0,0,0
1169,75.6,0,0,0
11142,167,826.9975855,4.95208135,1
11890,222.3,0,0,0
12045,167,0,0,0
12823,167,0,0,0
10486,150.3,1322.291262,8.797679722,1
4123,100,0,0,0
17491,133.6,0,0,0
7276,105,0,0,0
14965,120.24,0,0,0
11897,120.24,0,0,0
11117,80,0,0,0
14736,177.84,0,0,0
14353,247,0,0,0
3696,150.3,0,0,0
11205,150.3,0,0,0
11748,167,0,0,0
3855,247,0,0,0
12042,120.24,0,0,0
13046,278.1,0,0,0
7718,314,0,0,0
4986,247,0,0,0
19001,167,0,0,0
8865,177.84,0,0,0
8958,279.72,1093.987181,3.911008083,1
8448,120.24,0,0,0
3781,150.3,0,0,0
16766,150.3,0,0,0
8727,197.6,0,0,0
13752,90,0,0,0
5541,120.24,0,0,0
7835,167,0,0,0
11268,105,0,0,0
271,247.2,0,0,0
18586,384,0,0,0
16128,222.3,0,0,0
11398,167,0,0,0
10266,120.24,0,0,0
14409,120.24,0,0,0
15317,187.2,0,0,0
16196,150.3,1212.115639,8.064641644,1
15183,177.84,0,0,0
1070,150.3,0,0,0
3916,167,0,0,0
16536,133.6,0,0,0
18679,167,0,0,0
7027,80,0,0,0
9801,247,0,0,0
8047,133.6,0,0,0
18786,72,0,0,0
15642,124,0,0,0
18448,197.6,0,0,0
15601,167,0,0,0
6369,177.84,0,0,0
16598,133.6,0,0,0
2290,84,0,0,0
3283,247,0,0,0
15010,167,0,0,0
587,197.6,0,0,0
14635,233.1,715.1418038,3.067961406,1
15196,167,0,0,0
14509,278.1,0,0,0
11997,247,0,0,0
12880,133.6,0,0,0
15033,167,0,0,0
12307,197,0,0,0
2802,167,0,0,0
7943,322,0,0,0
5242,133.6,0,0,0
5970,222.3,0,0,0
5274,94.5,0,0,0
9067,309,0,0,0
390,100,0,0,0
15177,384,0,0,0
17750,100,0,0,0
3106,150.3,0,0,0
4405,133.6,0,0,0
3935,167,927.597877,5.554478306,1
11374,167,928.3869556,5.559203327,1
3590,150.3,0,0,0
7848,222.48,0,0,0
15099,120.24,0,0,0
7039,321.12,0,0,0
9117,133.6,0,0,0
16614,167,0,0,0
8931,75.6,0,0,0
4601,120.24,0,0,0
2551,150.3,0,0,0
18657,150.3,0,0,0
9723,105,0,0,0
16735,222.48,0,0,0
687,150.3,0,0,0
9011,314,0,0,0
7854,167,0,0,0
9949,167,0,0,0
15347,247.2,0,0,0
17583,426.6,0,0,0
7148,120.24,0,0,0
17080,312.48,0,0,0
5074,84,0,0,0
16723,80,0,0,0
10469,167,0,0,0
2860,120.24,0,0,0
15198,94.5,0,0,0
15739,167,0,0,0
13288,133.6,0,0,0
16814,289.8,0,0,0
16244,75.6,0,0,0
7808,84,0,0,0
4193,100,0,0,0
7988,167,0,0,0
1356,322,0,0,0
17232,150.3,0,0,0
18161,167,0,0,0
12409,150.3,0,0,0
18411,197.6,0,0,0
12906,247,0,0,0
1818,247.2,0,0,0
14836,401.4,0,0,0
12895,120.24,0,0,0
7215,188,0,0,0
18691,322,784.2675154,2.435613402,1
157,247,0,0,0
12976,167,0,0,0
6537,167,0,0,0
10078,208,0,0,0
19589,120.24,0,0,0
16286,150.3,0,0,0
18658,80,0,0,0
1002,100,0,0,0
7182,167,0,0,0
19346,167,0,0,0
2680,231.84,0,0,0
19983,94.5,0,0,0
14430,117,0,0,0
11004,150.3,0,0,0
17679,167,0,0,0
843,247.2,0,0,0
3184,75.6,0,0,0
12608,167,0,0,0
10741,247.2,0,0,0
15060,167,0,0,0
3589,167,0,0,0
18874,247,0,0,0
3938,150.3,0,0,0
19854,222.3,0,0,0
9189,150.3,0,0,0
11417,247.2,0,0,0
39,314,0,0,0
5293,133.6,0,0,0
18726,167,773.337432,4.630763066,1
4096,84,0,0,0
6492,345.6,0,0,0
8010,120.24,0,0,0
2058,120.24,0,0,0
593,162,0,0,0
6790,94.5,0,0,0
12192,90,0,0,0
19417,133.6,0,0,0
18753,150.3,0,0,0
3243,117,0,0,0
2126,133.6,0,0,0
4016,197.6,0,0,0
13082,167,0,0,0
3810,80,0,0,0
3417,90,0,0,0
16497,133.6,0,0,0
11683,120.24,0,0,0
2201,150.3,0,0,0
1752,150.3,0,0,0
1507,94.5,0,0,0
12489,180,0,0,0
8222,230,0,0,0
18767,167,0,0,0
11653,133.6,0,0,0
8453,260,0,0,0
1208,167,814.3195446,4.876164938,1
13131,72,0,0,0
2971,144,0,0,0
4453,80,0,0,0
10639,426.6,0,0,0
15513,309,0,0,0
8210,120.24,0,0,0
19339,222.3,0,0,0
9053,162,0,0,0
6749,322,0,0,0
8480,80,0,0,0
957,75.6,0,0,0
18451,133.6,0,0,0
9648,133.6,0,0,0
883,325.6,0,0,0
1704,120.24,0,0,0
1220,251.2,0,0,0
16613,247.2,0,0,0
3576,133.6,0,0,0
326,94.5,0,0,0
17935,84,0,0,0
15270,200.4,0,0,0
10985,167,0,0,0
14705,120.24,0,0,0
338,150.3,0,0,0
17086,150.3,0,0,0
6803,207,0,0,0
18729,133.6,0,0,0
18894,167,0,0,0
12154,133.6,0,0,0
14891,546,0,0,0
3661,247,0,0,0
11576,90,0,0,0
15243,167,720.4156016,4.313865878,1
939,167,0,0,0
11069,309,0,0,0
723,150.3,0,0,0
5615,120.24,0,0,0
219,150.3,0,0,0
11350,226.08,0,0,0
9547,84,0,0,0
17040,247,0,0,0
7922,133.6,0,0,0
5573,133.6,0,0,0
1829,167,0,0,0
4732,167,0,0,0
16040,150.3,0,0,0
14131,167,0,0,0
16535,94.5,0,0,0
7535,133.6,0,0,0
1741,167,0,0,0
1334,150.3,0,0,0
3086,157.6,0,0,0
1492,197.6,0,0,0
18935,167,0,0,0
5495,384,1888.080082,4.916875214,1
5101,167,1409.469591,8.439937672,1
6352,384,0,0,0
18631,167,0,0,0
10088,276.48,0,0,0
6484,162,0,0,0
15698,247,0,0,0
16784,150.3,0,0,0
13460,167,1540.875788,9.226801123,1
15471,90,0,0,0
3776,150.3,0,0,0
17073,124,0,0,0
1661,133.6,0,0,0
9317,100,1299.114416,12.99114416,1
16070,150.3,0,0,0
17079,247,0,0,0
9733,257.6,0,0,0
12148,84,0,0,0
18008,75.6,0,0,0
7293,309,0,0,0
4646,167,0,0,0
559,120.24,0,0,0
5131,167,1483.49008,8.883174133,1
8488,167,0,0,0
17047,72,0,0,0
855,247,0,0,0
786,94.5,0,0,0
4769,150.3,0,0,0
13674,133.6,0,0,0
14968,278.1,0,0,0
16498,197.6,0,0,0
5434,226.08,0,0,0
12260,251.2,0,0,0
196,105,0,0,0
14913,84,0,0,0
886,167,0,0,0
14491,167,944.124099,5.653437719,1
13292,75.6,0,0,0
15602,167,0,0,0
7282,150.3,0,0,0
1037,474,0,0,0
14001,309,0,0,0
9457,133.6,0,0,0
2909,105,0,0,0
9449,105,0,0,0
10970,150.3,0,0,0
18854,150.3,0,0,0
13477,120.24,0,0,0
6408,84,0,0,0
18554,309,0,0,0
13032,167,0,0,0
7216,133.6,0,0,0
15713,167,1048.745088,6.279910704,1
19334,167,0,0,0
4451,100,0,0,0
1080,94.5,0,0,0
19572,251.2,0,0,0
2137,120.24,0,0,0
4190,167,0,0,0
12448,150.3,0,0,0
7858,177.84,0,0,0
3670,167,0,0,0
17253,187.2,0,0,0
4486,100,0,0,0
6061,120.24,0,0,0
9816,247,0,0,0
17290,100,0,0,0
19156,150.3,0,0,0
12046,167,500.8103762,2.998864528,1
7557,322,0,0,0
3604,133.6,0,0,0
2966,167,0,0,0
17553,94.5,891.8738774,9.437818809,1
2315,446,0,0,0
5053,345.6,0,0,0
18386,401.4,0,0,0
8359,84,0,0,0
11378,172.8,0,0,0
7141,150.3,0,0,0
6074,167,0,0,0
10300,167,0,0,0
18350,278.1,0,0,0
102,120.24,0,0,0
13051,105,0,0,0
9235,309,0,0,0
11323,90,0,0,0
12571,117,841.3863412,7.19133625,1
3789,84,0,0,0
13315,197.6,0,0,0
17041,105,0,0,0
15216,247,0,0,0
10451,150.3,0,0,0
19428,105,0,0,0
12755,309,0,0,0
16195,180,0,0,0
14896,105,0,0,0
19860,247,0,0,0
16737,167,0,0,0
8386,133.6,0,0,0
10495,177.84,0,0,0
6225,167,518.816202,3.106683844,1
9415,247,927.6282875,3.755580111,1
12340,177.84,0,0,0
1855,150.3,0,0,0
11493,282.6,540.386792,1.912196716,1
12817,100,0,0,0
11512,150.3,0,0,0
11303,167,0,0,0
7342,226.08,0,0,0
13023,80,0,0,0
81,144,0,0,0
10171,150.3,0,0,0
4750,150.3,0,0,0
16063,222.3,0,0,0
14614,167,0,0,0
14585,133.6,0,0,0
14132,247.2,0,0,0
1650,247.2,0,0,0
2844,167,0,0,0
7151,247,0,0,0
5460,247,0,0,0
10648,100,0,0,0
8206,251.2,0,0,0
65,307.2,0,0,0
7249,80,0,0,0
5638,120.24,0,0,0
5981,144,0,0,0
8511,197,0,0,0
19685,80,0,0,0
2131,272,0,0,0
5736,167,0,0,0
4803,167,0,0,0
16746,111.6,0,0,0
909,133.6,0,0,0
5002,177.84,0,0,0
7100,72,0,0,0
15782,222.3,0,0,0
2382,100,0,0,0
643,150.3,0,0,0
6097,282.6,0,0,0
3185,72,0,0,0
4481,251.2,0,0,0
13924,177.84,0,0,0
3044,541,0,0,0
17208,80,0,0,0
6086,150.3,757.528046,5.04010676,1
9338,237.6,0,0,0
8777,150.3,0,0,0
14418,89.6,0,0,0
8598,75.6,0,0,0
17813,133.6,0,0,0
9962,80,0,0,0
7183,167,0,0,0
3139,167,0,0,0
14452,150.3,0,0,0
610,247,0,0,0
1592,133.6,0,0,0
934,177.84,0,0,0
8034,150.3,0,0,0
12232,100,0,0,0
3851,84,0,0,0
17256,120.24,0,0,0
16207,120.24,0,0,0
7982,309,0,0,0
713,177.84,0,0,0
11489,120.24,0,0,0
3125,384,0,0,0
3729,197.6,0,0,0
6810,75.6,0,0,0
15846,309,0,0,0
16696,150.3,0,0,0
13166,167,0,0,0
7812,84,0,0,0
17821,135,0,0,0
11695,80,0,0,0
13361,167,0,0,0
2981,167,0,0,0
644,222.3,0,0,0
379,384,0,0,0
6550,100,1126.285342,11.26285342,1
5579,100,751.0395103,7.510395103,1
8219,167,0,0,0
8484,162,0,0,0
4170,150.3,0,0,0
18702,120.24,0,0,0
9345,100,0,0,0
4315,247,0,0,0
13526,167,0,0,0
13634,247,0,0,0
12670,167,0,0,0
16485,150.3,0,0,0
14285,541,0,0,0
2788,322,1057.415871,3.28390022,1
800,150.3,0,0,0
6214,120.24,0,0,0
11027,133.6,0,0,0
5160,167,0,0,0
5713,120.24,0,0,0
12200,155,1219.869554,7.870126153,1
15883,120.24,0,0,0
13846,167,0,0,0
4674,100,1944.403596,19.44403596,1
17663,120.24,0,0,0
14924,309,504.4140919,1.632408064,1
7196,133.6,0,0,0
4631,167,0,0,0
11670,133.6,0,0,0
1677,247,0,0,0
9108,211.5,0,0,0
3662,133.6,0,0,0
19740,150.3,0,0,0
1339,167,0,0,0
8280,120.24,0,0,0
7130,94.5,0,0,0
11796,310,0,0,0
16708,120.24,0,0,0
12756,133.6,0,0,0
11747,282.6,0,0,0
13258,105,0,0,0
6435,167,0,0,0
6880,90,0,0,0
9494,309,0,0,0
13882,84,0,0,0
19581,100,0,0,0
6876,167,0,0,0
6181,197.6,0,0,0
11073,167,0,0,0
16741,94.5,0,0,0
14572,150.3,0,0,0
15205,167,0,0,0
9298,312,0,0,0
16319,150.3,0,0,0
10069,133.6,0,0,0
13697,167,0,0,0
9964,309,0,0,0
11320,133.6,0,0,0
5543,133.6,0,0,0
11460,162,0,0,0
861,150.3,0,0,0
5741,226.08,0,0,0
5302,105.3,0,0,0
9304,133.6,0,0,0
9518,247.2,0,0,0
16931,90,0,0,0
14249,120.24,0,0,0
1669,167,0,0,0
8784,180,0,0,0
402,133.6,0,0,0
14382,247.2,0,0,0
14313,167,0,0,0
6121,100,0,0,0
2106,133.6,0,0,0
3715,167,0,0,0
12410,150.3,0,0,0
1892,150.3,0,0,0
1787,314,0,0,0
6439,231.84,0,0,0
2625,150.3,0,0,0
18080,133.6,0,0,0
15390,150.3,0,0,0
5950,80,0,0,0
11221,141.84,0,0,0
13309,105,0,0,0
7042,133.6,0,0,0
19630,84,0,0,0
6388,94.5,0,0,0
1483,100,0,0,0
16291,226.08,0,0,0
3234,120.24,0,0,0
5477,120.24,0,0,0
8282,167,0,0,0
8250,251.2,0,0,0
1249,133.6,0,0,0
7262,80,0,0,0
2923,251.2,0,0,0
19281,150.3,0,0,0
10215,84,0,0,0
14432,117,0,0,0
6070,72,0,0,0
13720,307.2,0,0,0
17819,177.84,0,0,0
6471,167,0,0,0
2905,84.24,0,0,0
11916,167,0,0,0
13229,167,0,0,0
14223,120.24,0,0,0
14659,90,1220.211098,13.55790109,1
2775,167,436.8509505,2.615873955,1
13483,150.3,0,0,0
18619,167,0,0,0
13825,207.2,0,0,0
8443,259,0,0,0
18270,167,0,0,0
16863,75.6,0,0,0
3227,150.3,0,0,0
8302,167,0,0,0
3724,150.3,0,0,0
15436,150.3,0,0,0
13164,278.1,0,0,0
13676,120.24,0,0,0
18495,90,0,0,0
8956,100,0,0,0
9294,120.24,0,0,0
19737,167,0,0,0
4553,133.6,0,0,0
16828,120.24,0,0,0
7801,150.3,0,0,0
5190,247.2,0,0,0
11831,167,632.265092,3.786018515,1
17584,90,977.2953487,10.85883721,1
2309,167,0,0,0
6456,185,0,0,0
5761,257.6,0,0,0
554,117,0,0,0
16495,120.24,0,0,0
8432,139.5,0,0,0
16246,167,1001.502976,5.997023811,1
13321,133.6,0,0,0
18949,247.2,0,0,0
7461,247.2,0,0,0
4536,72,0,0,0
12095,93.6,0,0,0
4688,120.24,0,0,0
13678,150.3,0,0,0
14167,384,0,0,0
2008,150.3,0,0,0
10651,167,0,0,0
10511,222.3,0,0,0
10678,100,0,0,0
7601,133.6,0,0,0
8030,105,0,0,0
9717,90,0,0,0
3434,180,0,0,0
4444,133.6,0,0,0
7930,150.3,0,0,0
12130,167,0,0,0
16086,167,0,0,0
14211,251.2,0,0,0
9085,172.8,0,0,0
3246,100,0,0,0
13317,167,0,0,0
6059,120.24,0,0,0
15339,247.2,0,0,0
11638,167,0,0,0
18143,94.5,0,0,0
17428,167,0,0,0
17621,100,0,0,0
5529,133.6,0,0,0
2438,129.6,0,0,0
17594,150.3,0,0,0
4801,100,0,0,0
958,197.6,0,0,0
6714,167,0,0,0
4847,124,0,0,0
3801,167,0,0,0
6173,366.3,0,0,0
4242,133.6,0,0,0
17677,276.48,0,0,0
8265,167,0,0,0
5291,309,0,0,0
8537,167,0,0,0
5781,167,674.979213,4.041791695,1
1736,167,0,0,0
1422,167,0,0,0
2761,105,0,0,0
10878,314,0,0,0
13246,226.08,0,0,0
458,267.84,0,0,0
14130,150.3,0,0,0
15311,375.2,0,0,0
3597,80,0,0,0
18236,177.84,0,0,0
16835,150.3,0,0,0
859,167,0,0,0
8145,133.6,0,0,0
4181,150.3,0,0,0
15214,80,0,0,0
19441,133.6,0,0,0
1659,150.3,0,0,0
2270,307.2,0,0,0
13047,167,0,0,0
3217,150.3,0,0,0
1427,282.6,0,0,0
1067,278.1,0,0,0
612,120.24,0,0,0
7058,167,798.833506,4.783434168,1
5766,307.2,0,0,0
12809,80,0,0,0
10745,133.6,0,0,0
16076,167,0,0,0
1566,94.5,0,0,0
5084,133.6,0,0,0
11037,197.6,0,0,0
3416,133.6,0,0,0
5161,133.6,0,0,0
5748,222.3,706.3739861,3.177570788,1
10405,150.3,0,0,0
2634,120.24,0,0,0
3614,297,0,0,0
2379,167,0,0,0
999,167,0,0,0
16479,133.6,0,0,0
8685,129.6,0,0,0
19916,133.6,0,0,0
11400,80,0,0,0
10657,177.84,0,0,0
1343,222.3,0,0,0
9082,133.6,0,0,0
9644,384,0,0,0
17481,150.3,0,0,0
5788,150.3,0,0,0
5327,207,0,0,0
10815,80,0,0,0
17413,278.1,0,0,0
14122,293.04,0,0,0
6665,167,0,0,0
9950,167,0,0,0
1648,167,0,0,0
4621,150.3,0,0,0
14911,167,0,0,0
13199,150.3,0,0,0
2751,187.2,0,0,0
17806,150.3,0,0,0
15982,167,0,0,0
4048,167,0,0,0
17091,100,0,0,0
13788,167,0,0,0
5532,133.6,0,0,0
7920,105,967.926787,9.218350353,1
11749,167,0,0,0
10755,162,0,0,0
7632,407,0,0,0
12792,94.5,0,0,0
480,244.8,0,0,0
17568,133.6,0,0,0
3204,150.3,0,0,0
18126,345.6,0,0,0
16414,167,0,0,0
4479,257.6,0,0,0
19955,167,0,0,0
381,150.3,0,0,0
3816,150,0,0,0
16321,72,0,0,0
7014,155,0,0,0
8097,94.5,1675.875063,17.73412765,1
9200,309,0,0,0
1268,120.24,0,0,0
3673,167,1176.879782,7.047184324,1
5702,167,0,0,0
6114,90,0,0,0
18793,247,0,0,0
15551,111.6,0,0,0
5433,226.08,0,0,0
17468,162,0,0,0
19559,133.6,0,0,0
19752,120.24,0,0,0
3153,105,0,0,0
11613,167,0,0,0
2723,150.3,0,0,0
12563,150.3,0,0,0
16530,105,0,0,0
4403,133.6,0,0,0
5610,309,0,0,0
3894,150.3,0,0,0
17004,167,0,0,0
1606,120.24,0,0,0
16968,150.3,0,0,0
16559,133.6,0,0,0
9244,90,0,0,0
4049,167,0,0,0
9581,322,0,0,0
18839,247,0,0,0
9228,75.6,0,0,0
7664,90,0,0,0
2988,133.6,0,0,0
9155,197.6,0,0,0
11408,133.6,0,0,0
18777,150.3,0,0,0
8557,133.6,0,0,0
2888,167,0,0,0
6273,133.6,0,0,0
10877,167,0,0,0
1001,105,0,0,0
15517,177.3,710.1870421,4.005567073,1
10804,93.6,0,0,0
11906,167,0,0,0
17522,474,0,0,0
19899,133.6,0,0,0
5600,150.3,0,0,0
13453,167,932.2250021,5.582185641,1
17373,150.3,0,0,0
3736,150.3,0,0,0
6769,150.3,0,0,0
16949,133.6,0,0,0
401,120.24,0,0,0
13576,133.6,0,0,0
19688,90,0,0,0
15559,133.6,0,0,0
2561,247,1753.235189,7.098118174,1
14869,90,0,0,0
1616,167,0,0,0
10935,72,0,0,0
9929,120.24,0,0,0
15536,100,0,0,0
15271,167,0,0,0
7757,167,0,0,0
9988,90,0,0,0
1495,120.24,0,0,0
14312,150.3,0,0,0
4477,120.24,0,0,0
14215,314,0,0,0
10059,133.6,0,0,0
9699,84,0,0,0
7996,124,0,0,0
1221,247,0,0,0
12348,100,0,0,0
19644,100,0,0,0
10336,133.6,0,0,0
19568,222.48,0,0,0
18998,167,0,0,0
8458,300.6,0,0,0
13691,167,0,0,0
439,105.3,0,0,0
5956,167,813.3964488,4.870637418,1
6994,150.3,0,0,0
11132,167,0,0,0
14539,167,0,0,0
6934,150.3,0,0,0
1104,167,0,0,0
10825,150.3,0,0,0
4839,150.3,0,0,0
3466,222.3,2238.721881,10.07072371,1
2335,167,0,0,0
10061,247,0,0,0
12578,197.6,0,0,0
15995,120.24,0,0,0
17184,94.5,0,0,0
12178,167,0,0,0
7834,167,0,0,0
15221,474,0,0,0
19386,278.1,0,0,0
18967,90,0,0,0
17418,474,978.2754604,2.063872279,1
5357,289.8,0,0,0
16256,100,0,0,0
18134,150.3,0,0,0
2580,150.3,0,0,0
11335,167,0,0,0
12599,167,0,0,0
7175,150.3,0,0,0
3716,167,0,0,0
7411,144,0,0,0
4253,120.24,0,0,0
12667,100,0,0,0
3398,231.84,0,0,0
7497,155,0,0,0
5510,150.3,0,0,0
10848,167,0,0,0
10483,384,0,0,0
5328,222.3,0,0,0
3469,100,0,0,0
106,120.24,0,0,0
12028,167,0,0,0
5322,94.5,0,0,0
14322,133.6,0,0,0
14388,80,0,0,0
13092,207.2,0,0,0
4964,167,748.9308148,4.484615657,1
14827,457,0,0,0
7364,150.3,0,0,0
158,150.3,0,0,0
11948,167,0,0,0
15487,370.8,905.0120762,2.440701392,1
5081,309,0,0,0
136,226.08,0,0,0
15797,120.24,0,0,0
17304,276.48,0,0,0
18640,133.6,0,0,0
13172,177.84,0,0,0
4774,167,0,0,0
16099,180,0,0,0
19438,139.5,1143.282067,8.195570369,1
5191,177.84,0,0,0
5588,247,0,0,0
9149,150.3,0,0,0
10116,120.24,0,0,0
4284,105,0,0,0
3318,177.84,0,0,0
16985,167,0,0,0
3272,133.6,0,0,0
16224,100,0,0,0
9787,309,1252.514364,4.053444543,1
17183,150.3,0,0,0
8925,167,0,0,0
11516,120.24,0,0,0
2791,84,0,0,0
77,150.3,0,0,0
3202,309,0,0,0
16222,72,0,0,0
887,251.2,0,0,0
798,100,0,0,0
6199,174.24,0,0,0
15653,347.2,0,0,0
4649,133.6,0,0,0
8935,120.24,0,0,0
9570,133.6,0,0,0
11003,167,0,0,0
4570,197.6,0,0,0
16443,80,0,0,0
10382,167,0,0,0
3926,167,0,0,0
15754,75.6,0,0,0
7003,150.3,0,0,0
17325,177.84,0,0,0
10772,222.48,0,0,0
1986,75.6,0,0,0
8515,105.3,0,0,0
6625,120.24,0,0,0
17102,133.6,0,0,0
13653,167,0,0,0
16807,144,0,0,0
14334,247,0,0,0
899,94.5,0,0,0
13919,120.24,0,0,0
307,133.6,0,0,0
3985,80,0,0,0
16300,200.4,0,0,0
288,72,0,0,0
5952,105,0,0,0
34,89.6,0,0,0
5853,94.5,0,0,0
16468,167,0,0,0
7033,167,1278.712279,7.656959756,1
10197,75.6,0,0,0
3946,94.5,0,0,0
17134,322,0,0,0
6210,105,0,0,0
10943,384,0,0,0
13699,150.3,0,0,0
13168,133.6,0,0,0
16333,167,0,0,0
17652,150.3,0,0,0
15986,167,1501.093236,8.98858225,1
14920,222.3,1202.662333,5.410086969,1
6068,384,0,0,0
2968,222.48,0,0,0
11829,120.24,0,0,0
6546,150.3,0,0,0
16130,180,0,0,0
832,120.24,0,0,0
7202,222.3,0,0,0
1927,167,0,0,0
278,150.3,0,0,0
6605,167,0,0,0
14109,167,0,0,0
