hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score
19314,1,1,57.51002544,57.51002544,57.51002544,57.51002544,498.1203052,498.1203052,498.1203052,498.1203052,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,1.00E+05,0,0,NA,1,0,0,1,1,1,50,50,499.3149122
11741,2,1,39.94579187,50.88190304,50.88190304,45.41384745,287.3495024,418.5828364,418.5828364,352.9661694,0,0,2,2,0,TRUE,1,0,0,0,0,0,0,ALLSTATE,5,1,250000,1,1,NA,0,0,0,0,0,0,250,250,721.4542222
4804,2,1,52.60495274,57.46472898,57.46472898,55.03484086,439.2594328,497.5767478,497.5767478,468.4180903,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,MISSING,0.5,1,25000,0,0,NA,0,1,1,0,0,0,25,25,805.659718
10292,1,2,26.64554087,26.64554087,26.64554087,26.64554087,127.7464905,127.7464905,127.7464905,127.7464905,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,LIBERTY MUTUAL,3.5,1,50000,1,0,NA,0,0,0,2,2,2,100,100,620.3129161
12739,1,1,49.83005238,49.83005238,49.83005238,49.83005238,405.9606286,405.9606286,405.9606286,405.9606286,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,2,1,50000,1,0,NA,0,1,1,0,0,0,25,25,609.0244485
17117,1,1,52.97239068,52.97239068,52.97239068,52.97239068,443.6686882,443.6686882,443.6686882,443.6686882,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,OTHER,5,1,250000,0,1,NA,1,0,0,1,1,1,25,25,850
1227,2,1,50.91884262,63.4622534,63.4622534,57.19054801,419.0261115,569.5470408,569.5470408,494.2865761,0,1,1,0,2,FALSE,1,0,0,0,0,0,0,NATIONWIDE,1,1,25000,0,1,NA,0,0,0,1,1,1,100,100,731.0559945
4273,1,1,27.83225769,27.83225769,27.83225769,27.83225769,141.9870922,141.9870922,141.9870922,141.9870922,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,2,1,50000,0,1,NA,0,0,0,0,0,0,25,25,736.0454652
4817,1,1,68.01253195,68.01253195,68.01253195,68.01253195,624.1503834,624.1503834,624.1503834,624.1503834,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,1.00E+05,0,0,NA,0,1,1,1,1,1,25,25,611.7185001
18747,1,1,30.02276722,30.02276722,30.02276722,30.02276722,168.2732067,168.2732067,168.2732067,168.2732067,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,3.5,1,50000,0,0,NA,0,0,0,1,1,1,50,50,676.8598422
9667,1,2,30.14849264,30.14849264,30.14849264,30.14849264,169.7819117,169.7819117,169.7819117,169.7819117,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,5,1,1.00E+05,0,1,NA,0,2,0,2,2,1,100,100,683.0460464
18739,1,1,55.54539932,55.54539932,55.54539932,55.54539932,474.5447918,474.5447918,474.5447918,474.5447918,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,250000,1,0,NA,0,0,0,0,0,0,25,25,768.1520028
3460,3,1,21.6098166,53.86154478,53.86154478,48.54058898,67.31779914,454.3385373,454.3385373,390.4870678,0,2,1,2,1,TRUE,1,0,0,0,0,0,0,ALLSTATE,5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,50,50,729.7350585
781,2,1,53.78415623,59.08835213,59.08835213,56.43625418,453.4098748,517.0602256,517.0602256,485.2350502,0,0,2,2,0,TRUE,1,0,0,0,1,0.5,0,ALLSTATE,3,1,1.00E+05,1,0,NA,0,0,0,1,1,1,100,100,756.2523433
561,1,1,66.52213553,66.52213553,66.52213553,66.52213553,606.2656263,606.2656263,606.2656263,606.2656263,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,1.5,1,250000,1,0,NA,0,0,1,1,1,1,25,25,731.9407848
18478,1,1,32.72161348,32.72161348,32.72161348,32.72161348,149.6586611,98.65796033,98.65796033,98.65796033,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,4,1,250000,0,1,NA,0,0,0,1,1,1,50,50,740.7002317
7040,2,1,43.59062541,58.11082929,58.11082929,50.85072735,331.087505,505.3299515,505.3299515,418.2087282,0,0,2,1,1,TRUE,1,0,0,0,0,0,0,OTHER,3,1,1.00E+05,0,1,NA,0,0,0,0,0,0,25,25,604.2194894
8442,2,2,48.30283905,62.8375027,62.8375027,55.57017087,387.6340686,562.0500324,562.0500324,474.8420505,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,FARMERS,5,1,25000,0,1,NA,0,1,1,0,0,0,25,25,673.6381215
12443,3,1,37.37221785,37.37221785,45.01992356,59.88217964,256.4666143,256.4666143,348.2390828,526.5861556,0,2,1,2,1,TRUE,1,0,0,0,3,1,0,MISSING,5,1,1.00E+05,1,1,NA,0,0,0,1,1,1,50,50,755.1351056
5362,1,1,58.35498694,58.35498694,58.35498694,58.35498694,508.2598433,508.2598433,508.2598433,508.2598433,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,25000,1,0,NA,0,0,0,1,1,1,25,25,412.5578297
9982,1,1,27.01646029,27.01646029,27.01646029,27.01646029,132.1975235,132.1975235,132.1975235,132.1975235,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,1.00E+05,0,0,NA,0,1,0,1,1,1,50,50,538.4042843
150,1,1,46.37778542,46.37778542,46.37778542,46.37778542,364.533425,364.533425,364.533425,364.533425,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,1,1,1.00E+05,0,0,NA,0,0,1,1,1,1,25,25,738.0392792
8462,3,4,25.03353967,55.27898139,64.9982217,48.43691426,108.4024761,471.3477767,587.9786604,389.2429711,0,2,1,3,0,TRUE,4,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,1,NA,0,0,1,1,1,1,100,100,648.0456306
2618,1,1,26.76233796,26.76233796,26.76233796,26.76233796,129.1480555,129.1480555,129.1480555,129.1480555,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,25000,0,1,NA,0,0,1,0,0,0,100,100,802.5689537
19409,1,1,24.37850539,24.37850539,24.37850539,24.37850539,100.5420647,100.5420647,100.5420647,100.5420647,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,OTHER,4,1,50000,0,0,NA,0,0,0,1,1,1,50,50,705.1237677
6137,1,1,59.4571648,59.4571648,59.4571648,59.4571648,521.4859776,521.4859776,521.4859776,521.4859776,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,0.5,1,25000,0,0,NA,0,0,0,1,1,1,50,50,NA
4668,2,3,41.93333121,55.43836519,55.43836519,48.6858482,311.1999745,473.2603822,473.2603822,392.2301784,0,0,2,2,0,TRUE,3,0,0,0,1,0.5,0,PROGRESSIVE,5,1,250000,0,1,NA,0,1,0,2,2,0,100,100,708.5814298
10724,1,1,73.21108972,73.21108972,73.21108972,73.21108972,686.5330766,686.5330766,686.5330766,686.5330766,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,5,1,25000,0,1,NA,0,0,0,1,1,1,25,25,516.0966131
4496,3,3,16,55.4525832,72.08693245,47.84650522,0,473.4309985,673.0431894,382.1580626,1,1,2,3,0,TRUE,3,0,0,0,1,0.333333333,0,OTHER,2.5,1,25000,1,1,NA,0,2,0,3,3,0,25,25,533.0476822
1594,2,1,16,72.1140995,72.1140995,44.05704975,0,673.369194,673.369194,336.684597,1,2,0,2,0,TRUE,1,0,0,0,1,0.5,0,MISSING,5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,250,250,677.9626744
4566,1,3,64.91569554,64.91569554,64.91569554,64.91569554,586.9883465,586.9883465,586.9883465,586.9883465,0,1,0,0,1,FALSE,3,0,0,0,0,0,0,MISSING,5,1,50000,0,0,NA,1,2,1,0,0,0,100,100,611.8388804
12011,1,1,31.79993691,31.79993691,31.79993691,31.79993691,189.5992429,189.5992429,189.5992429,189.5992429,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,1.5,1,25000,0,0,NA,0,1,0,1,1,1,50,50,587.9216265
12805,2,1,35.54096163,55.05577152,55.05577152,45.29836657,234.4915395,468.6692583,468.6692583,351.5803989,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,AMERICAN FAMILY,5,1,1.00E+05,0,0,NA,0,1,0,1,1,1,100,100,726.7567321
5681,1,1,21.51217394,21.51217394,21.51217394,21.51217394,66.14608727,66.14608727,66.14608727,66.14608727,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,0,1,25000,1,1,NA,0,1,0,0,0,0,25,25,687.1490142
15753,1,1,21.98989096,21.98989096,21.98989096,21.98989096,71.87869152,71.87869152,71.87869152,71.87869152,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,2.5,1,1.00E+05,0,0,NA,0,0,0,1,1,1,100,100,558.9229556
17875,2,1,45.1136545,65.83264604,65.83264604,55.47315027,306.1183248,141.7131688,597.9917524,452.0550386,0,1,1,2,0,TRUE,1,0,0,0,1,0.5,2,OTHER,5,1,1.00E+05,1,1,NA,0,1,0,0,0,1,100,100,779.687033
10521,2,2,25.68337276,64.0156313,64.0156313,44.84950203,116.2004731,576.1875756,576.1875756,346.1940244,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,OTHER,5,1,250000,1,1,NA,0,0,0,2,2,1,25,25,NA
15607,2,1,30.93243753,47.44845492,47.44845492,39.19044623,179.1892504,377.3814591,377.3814591,278.2853547,0,2,0,2,0,TRUE,1,0,0,0,0,0,0,OTHER,0.5,1,25000,1,1,NA,0,0,0,0,0,0,25,25,673.2372403
2882,1,1,41.64347096,41.64347096,41.64347096,41.64347096,307.7216515,307.7216515,307.7216515,307.7216515,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,GEICO,5,1,250000,1,1,NA,0,1,0,0,0,0,50,50,637.8874226
7281,2,2,61.54679049,71.75946516,71.75946516,66.65312782,546.5614859,669.1135819,669.1135819,607.8375339,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,LIBERTY MUTUAL,5,1,1.00E+05,0,1,NA,0,1,1,1,0,0,250,250,553.5340104
6536,2,1,41.03951104,53.90970771,53.90970771,47.47460937,300.4741325,454.9164925,454.9164925,377.6953125,0,2,0,2,0,TRUE,1,0,0,0,0,0,0,GEICO,1,1,1.00E+05,1,1,NA,0,0,0,1,1,1,100,100,700.5518524
12103,1,2,36.1030101,36.1030101,36.1030101,36.1030101,241.2361212,241.2361212,241.2361212,241.2361212,0,0,1,1,0,TRUE,1,1,0,0,0,0,0,ALLSTATE,0.5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,50,50,504.4691778
6529,2,2,34.83172959,62.8807126,62.8807126,48.85622109,225.9807551,562.5685512,562.5685512,394.2746531,0,2,0,2,0,TRUE,2,0,1.5,3,1,0.5,0,LIBERTY MUTUAL,2,1,50000,1,0,NA,0,1,0,1,1,1,25,25,650.5002815
7850,1,1,85.13156151,85.13156151,85.13156151,85.13156151,829.5787381,829.5787381,829.5787381,829.5787381,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,GEICO,5,1,1.00E+05,1,0,NA,0,0,0,1,1,1,50,50,665.0351713
3988,1,1,49.85961875,49.85961875,49.85961875,49.85961875,406.315425,406.315425,406.315425,406.315425,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,25000,0,0,NA,0,0,0,1,1,1,50,50,491.2894999
16426,1,1,41.80349632,41.80349632,41.80349632,41.80349632,309.6419558,309.6419558,309.6419558,309.6419558,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,1.00E+05,0,0,NA,0,0,1,1,1,1,250,250,622.5244452
10450,1,1,24.24521604,24.24521604,24.24521604,24.24521604,98.94259245,98.94259245,98.94259245,98.94259245,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,0,NA,0,0,0,1,1,1,25,25,782.1129306
12651,1,1,61.07439082,61.07439082,61.07439082,61.07439082,540.8926899,540.8926899,540.8926899,540.8926899,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,NATIONWIDE,5,1,25000,1,0,NA,0,1,0,1,1,1,25,25,699.5755309
17516,2,2,22.05273697,70.37119886,70.37119886,46.21196791,72.63284367,652.4543863,652.4543863,362.543615,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,GEICO,0.5,1,25000,0,1,NA,0,2,1,1,1,1,25,25,719.9318271
7263,2,1,35.87958355,54.87281827,54.87281827,45.37620091,238.5550027,466.4738192,466.4738192,352.5144109,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,GEICO,1.5,1,1.00E+05,0,0,NA,0,1,0,1,1,1,25,25,783.7339893
4115,1,1,37.33512689,37.33512689,37.33512689,37.33512689,256.0215226,256.0215226,256.0215226,256.0215226,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,2,1,1.00E+05,0,1,NA,0,0,1,1,1,1,100,100,634.9423569
15352,1,1,20.34815264,20.34815264,20.34815264,20.34815264,52.17783164,52.17783164,52.17783164,52.17783164,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,25000,1,0,NA,0,1,0,1,1,1,50,50,NA
16850,2,1,33.23938221,55.46578596,55.46578596,44.35258408,206.8725865,473.5894315,473.5894315,340.231009,0,2,0,2,0,TRUE,0,1,0,0,0,0,0,OTHER,3.5,1,50000,1,1,NA,0,1,1,1,1,1,25,25,571.7616885
6801,1,1,38.9579086,38.9579086,38.9579086,38.9579086,275.4949032,275.4949032,275.4949032,275.4949032,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,1.00E+05,0,1,NA,0,1,1,0,1,1,100,100,686.2689665
10563,2,2,44.3709027,65.17123934,65.17123934,54.77107102,340.4508324,590.0548721,590.0548721,465.2528523,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,FARMERS,1,1,25000,1,1,NA,0,2,0,1,1,1,250,250,791.1582197
2691,1,1,48.64205392,48.64205392,48.64205392,48.64205392,391.7046471,391.7046471,391.7046471,391.7046471,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,0,1,1.00E+05,0,1,NA,0,0,0,1,1,1,100,100,680.7868709
12875,2,2,43.75689379,49.21900556,49.21900556,46.48794967,333.0827254,398.6280667,398.6280667,365.8553961,0,1,1,2,0,TRUE,2,0,0.5,1,0,0,0,MISSING,5,1,1.00E+05,0,0,NA,0,1,0,0,0,0,50,50,736.0561828
14096,2,2,30.20596524,70.35229964,70.35229964,50.27913244,170.4715829,422.5973273,579.545068,375.0083254,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,GEICO,0,1,50000,0,1,NA,0,2,0,2,2,1,25,25,707.0341585
2286,2,3,61.82388286,66.45250619,66.45250619,64.13819453,549.8865943,605.4300743,605.4300743,577.6583343,0,0,2,2,0,TRUE,3,0,0,0,0,0,0,AMERICAN FAMILY,0,1,1.00E+05,0,0,NA,0,0,0,2,2,0,250,250,644.4678563
768,1,1,47.7960411,47.7960411,47.7960411,47.7960411,381.5524933,381.5524933,381.5524933,381.5524933,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,1,1,1.00E+05,1,0,NA,0,0,1,1,1,1,100,100,745.5795145
7611,1,1,45.95677751,45.95677751,45.95677751,45.95677751,359.4813301,359.4813301,359.4813301,359.4813301,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,LIBERTY MUTUAL,5,1,25000,1,0,NA,0,0,0,1,1,1,100,100,550.5165792
9342,2,2,36.29251768,42.75028135,42.75028135,39.52139951,243.5102121,321.0033762,321.0033762,282.2567941,0,2,0,0,2,FALSE,2,0,0,0,0,0,0,OTHER,3.5,1,1.00E+05,0,1,NA,0,2,0,1,1,1,50,50,744.1304293
10732,3,1,21.20772395,51.01269868,59.01051714,43.74364659,62.49268745,420.1523841,516.1262057,332.9237591,0,1,2,2,1,TRUE,1,0,0,0,0,0,0,LIBERTY MUTUAL,1,1,1.00E+05,1,0,NA,0,1,0,1,1,1,25,25,723.360468
10445,1,1,41.96365989,41.96365989,41.96365989,41.96365989,311.5639186,311.5639186,311.5639186,311.5639186,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,0,1,1.00E+05,0,0,NA,0,0,0,1,1,1,25,25,504.3053858
5052,1,1,68.07441531,68.07441531,68.07441531,68.07441531,624.8929837,624.8929837,624.8929837,624.8929837,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,NATIONWIDE,5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,25,25,662.8732389
8026,1,1,52.60808963,52.60808963,52.60808963,52.60808963,439.2970756,439.2970756,439.2970756,439.2970756,0,1,0,0,1,FALSE,1,0,0,0,3,3,0,OTHER,0.5,1,1.00E+05,1,0,NA,0,0,1,1,1,1,100,100,507.7520728
5429,1,1,43.15399705,43.15399705,43.15399705,43.15399705,325.8479646,325.8479646,325.8479646,325.8479646,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,FARMERS,0,1,25000,1,1,NA,0,1,0,1,1,1,25,25,465.1567198
8593,4,1,27.8328086,55.36282737,57.52782671,49.56282235,141.9937032,472.3539285,498.3339206,402.7538682,0,2,2,2,2,TRUE,1,0,0,0,0,0,0,OTHER,5,1,250000,1,1,NA,0,1,1,1,1,1,25,25,765.8742489
5594,3,1,29.64091947,57.56149471,57.56149471,58.42166683,163.6910337,498.7379365,498.7379365,509.0600019,0,2,1,1,2,TRUE,1,0,0,0,0,0,0,MISSING,3,1,250000,0,0,NA,0,0,0,0,0,0,25,25,643.149407
19701,1,2,53.71391822,53.71391822,53.71391822,53.71391822,452.5670186,452.5670186,452.5670186,452.5670186,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,1,1,50000,0,0,NA,0,1,0,2,2,2,100,100,695.5049465
10893,1,2,65.64109619,65.64109619,65.64109619,65.64109619,595.6931543,595.6931543,595.6931543,595.6931543,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,2.5,1,1.00E+05,0,0,NA,0,0,1,1,1,1,250,250,717.7116084
11869,3,1,41.60176785,49.30387008,49.30387008,66.25370289,307.2212142,399.6464409,399.6464409,603.0444347,0,1,2,0,3,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,1.00E+05,1,1,NA,0,1,0,1,1,1,100,100,657.779169
3175,1,1,72.70198869,72.70198869,72.70198869,72.70198869,680.4238642,680.4238642,680.4238642,680.4238642,0,1,0,0,1,FALSE,0,1,0,0,0,0,0,OTHER,2,1,25000,1,0,NA,0,1,0,0,0,1,250,250,677.7960937
14542,1,1,36.36165351,36.36165351,36.36165351,36.36165351,244.3398421,244.3398421,244.3398421,244.3398421,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,GEICO,1,1,25000,0,1,NA,0,0,0,1,1,1,25,25,745.6483324
16618,2,1,49.30012232,62.09206064,62.09206064,55.69609148,399.6014678,553.1047277,553.1047277,476.3530978,0,2,0,1,1,TRUE,1,0,0,0,0,0,1,OTHER,5,1,250000,0,0,NA,0,0,0,0,0,1,50,50,638.636064
15723,1,1,59.26015543,59.26015543,59.26015543,59.26015543,519.1218651,519.1218651,519.1218651,519.1218651,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,3,1,50000,1,1,NA,0,1,0,0,0,0,50,50,452.7673847
9605,3,1,16,56.88568248,56.88568248,46.10411217,0,490.6281897,490.6281897,361.2493461,1,2,1,2,1,TRUE,1,0,0,0,0,0,0,OTHER,5,1,25000,1,0,NA,0,0,0,1,1,1,25,25,661.7494348
4614,1,1,40.44240451,40.44240451,40.44240451,40.44240451,293.3088541,293.3088541,293.3088541,293.3088541,0,1,0,0,1,FALSE,1,0,0,0,2,2,0,GEICO,5,1,50000,0,0,NA,0,1,1,0,0,1,25,25,635.2125272
269,3,3,26.57154795,61.70371166,61.70371166,57.42340378,126.8585754,548.4445399,548.4445399,497.0808454,0,2,1,2,1,TRUE,3,0,0,0,3,1,0,NATIONWIDE,5,1,250000,0,1,NA,0,0,0,2,2,0,25,25,713.9754592
780,2,2,42.52911903,52.7531247,52.7531247,47.64112186,318.3494284,441.0374964,441.0374964,379.6934624,0,0,2,1,1,TRUE,2,0,0,0,0,0,0,ALLSTATE,5,1,25000,1,1,NA,0,0,0,1,1,1,25,25,NA
2670,1,1,36.9826619,36.9826619,36.9826619,36.9826619,251.7919428,251.7919428,251.7919428,251.7919428,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,5,1,1.00E+05,1,0,NA,0,1,1,0,0,1,50,50,681.2162693
17752,2,1,38.96770826,64.78472171,64.78472171,51.87621499,275.6124991,585.4166606,585.4166606,430.5145798,0,2,0,1,1,TRUE,1,0,0,0,0,0,0,ALLSTATE,5,1,1.00E+05,1,1,NA,0,0,0,1,1,1,50,50,751.8317233
12314,3,3,23.18274913,49.25573906,49.25573906,47.81061866,86.19298958,399.0688687,399.0688687,381.7274239,0,2,1,0,3,FALSE,3,0,0,0,0,0,0,MISSING,5,1,50000,0,1,NA,0,1,1,2,2,0,25,25,658.0702672
18183,2,2,26.00470231,56.97085521,56.97085521,41.48777876,120.0564278,491.6502625,491.6502625,305.8533451,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,2.5,1,1.00E+05,0,0,NA,0,2,0,0,0,0,25,25,651.0920181
12369,4,3,18.92106607,65.03807636,69.75351784,55.86654453,35.05279286,588.4569163,645.042214,478.3985343,0,4,0,2,2,TRUE,3,0,0,0,0,0,0,LIBERTY MUTUAL,1,1,50000,1,1,NA,0,0,0,1,1,0,100,100,716.4704202
15863,2,2,38.52780613,55.56780817,55.56780817,47.04780715,206.7358057,204.814272,474.813698,340.7747519,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,GEICO,3,1,1.00E+05,1,1,NA,0,1,1,2,2,2,50,50,NA
16566,1,1,38.07809361,38.07809361,38.07809361,38.07809361,264.9371233,264.9371233,264.9371233,264.9371233,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,GEICO,5,1,250000,0,1,NA,0,1,0,1,1,1,50,50,650.6694934
18779,1,1,42.16535212,42.16535212,42.16535212,42.16535212,313.9842254,313.9842254,313.9842254,313.9842254,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,3,1,50000,1,0,NA,0,1,0,1,1,1,50,50,566.4143681
345,2,2,54.51791312,61.81740665,61.81740665,58.16765989,462.2149574,549.8088798,549.8088798,506.0119186,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,NATIONWIDE,1,1,25000,0,1,NA,0,1,0,1,1,1,250,250,480.5653261
3163,1,2,65.18494431,65.18494431,65.18494431,65.18494431,590.2193317,590.2193317,590.2193317,590.2193317,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,PROGRESSIVE,2.5,1,250000,0,0,NA,0,1,0,0,0,0,25,25,NA
1565,1,1,48.7127943,48.7127943,48.7127943,48.7127943,392.5535316,392.5535316,392.5535316,392.5535316,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,1,1,250000,0,1,NA,0,1,0,1,1,1,250,250,495.5456148
138,2,1,52.58927774,83.42012054,83.42012054,68.00469914,439.0713329,809.0414465,809.0414465,624.0563897,0,2,0,2,0,TRUE,1,0,0,0,1,0.5,0,PROGRESSIVE,1.5,1,25000,1,0,NA,0,0,0,1,1,1,25,25,548.3573574
17648,1,1,55.16671998,55.16671998,55.16671998,55.16671998,470.0006398,470.0006398,470.0006398,470.0006398,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,1,1,50000,0,0,NA,0,0,0,0,0,0,100,100,604.8463438
1440,1,1,56.20959282,56.20959282,56.20959282,56.20959282,482.5151138,482.5151138,482.5151138,482.5151138,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,1,0,NA,0,1,1,1,1,1,50,50,690.3120956
17606,1,1,46.12628788,46.12628788,46.12628788,46.12628788,361.5154545,361.5154545,361.5154545,361.5154545,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,GEICO,5,1,50000,0,0,NA,0,0,0,1,1,1,250,250,772.3559671
14473,1,1,52.37399929,52.37399929,52.37399929,52.37399929,436.4879915,436.4879915,436.4879915,436.4879915,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,3,1,25000,0,0,NA,0,0,0,1,1,1,100,100,474.0309054
17050,1,2,57.73789759,57.73789759,57.73789759,57.73789759,500.8547711,500.8547711,500.8547711,500.8547711,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,5,1,1.00E+05,1,0,NA,0,1,0,1,1,0,250,250,704.7167002
13256,1,1,33.94785903,33.94785903,33.94785903,33.94785903,215.3743083,215.3743083,215.3743083,215.3743083,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,50000,0,0,NA,0,0,0,1,1,1,100,100,771.663981
18352,2,1,33.06059983,51.78256758,51.78256758,42.42158371,204.727198,429.390811,429.390811,317.0590045,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,LIBERTY MUTUAL,5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,25,25,609.4852169
2837,1,1,52.17387573,52.17387573,52.17387573,52.17387573,434.0865088,434.0865088,434.0865088,434.0865088,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,1.00E+05,0,0,NA,0,0,0,1,1,1,25,25,602.084769
8964,2,1,17.02740743,56.71418552,56.71418552,36.87079647,0,801.1081284,488.5702262,244.2851131,1,2,0,1,1,TRUE,1,0,0,0,0,0,0,FARMERS,2,1,25000,1,1,NA,0,0,1,0,0,1,25,25,648.5118813
11528,2,3,24.92201208,50.9377074,50.9377074,37.92985974,107.0641449,419.2524888,419.2524888,263.1583169,0,2,0,2,0,TRUE,3,0,0,0,0,0,0,MISSING,5,1,25000,1,1,NA,0,1,0,1,1,0,25,25,644.2956873
11013,2,1,58.36873958,61.75468254,61.75468254,60.06171106,508.4248749,549.0561905,549.0561905,528.7405327,0,2,0,0,2,FALSE,1,0,0,0,0,0,0,GEICO,5,1,25000,0,1,NA,0,0,0,1,1,1,25,25,777.0021325
9560,4,4,18.26398915,23.03621687,75.66610576,48.15810439,27.16786979,84.4346025,715.9932691,385.8972526,0,3,1,2,2,TRUE,4,0,0,0,0,0,0,PROGRESSIVE,5,1,25000,0,0,NA,0,0,0,3,3,3,25,25,627.6287978
4906,1,1,39.03892763,39.03892763,39.03892763,39.03892763,276.4671315,276.4671315,276.4671315,276.4671315,0,1,0,0,1,FALSE,1,0,0,0,2,2,0,ALLSTATE,3.5,1,1.00E+05,0,0,NA,0,0,0,0,0,1,100,100,647.077972
8431,3,2,30.11704659,51.89340918,56.0425035,46.01765309,169.4045591,430.7209102,480.510042,360.2118371,0,1,2,2,1,TRUE,2,0,0,0,0,0,0,FARMERS,0.5,1,1.00E+05,0,0,NA,0,1,1,2,2,2,50,50,666.7433634
